LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,AVG_Churn,AVG_Holiday,Buggy
93,0,0,0,0,0,0,0,0,0.0,2.0,NO
183,0,0,0,0,0,0,0,0,0.0,2.0,NO
247,0,0,0,0,0,0,0,0,0.0,2.0,NO
66,0,0,0,0,0,0,0,0,0.0,2.0,NO
164,0,0,0,0,0,0,0,0,0.0,2.0,NO
134,0,0,0,0,0,0,0,0,0.0,2.0,NO
28,0,0,0,0,0,0,0,0,0.0,2.0,NO
144,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
71,0,0,0,0,0,0,0,0,0.0,2.0,NO
333,0,0,0,0,0,0,0,0,0.0,2.0,NO
88,0,0,0,0,0,0,0,0,0.0,2.0,NO
141,0,0,0,0,0,0,0,0,0.0,2.0,NO
98,0,0,0,0,0,0,0,0,0.0,2.0,NO
200,0,0,0,0,0,0,0,0,0.0,2.0,NO
179,0,0,0,0,0,0,0,0,0.0,2.0,NO
28,0,0,0,0,0,0,0,0,0.0,2.0,NO
524,0,0,0,0,0,0,0,0,0.0,2.0,NO
310,0,0,0,0,0,0,0,0,0.0,2.0,NO
233,0,0,0,0,0,0,0,0,0.0,2.0,NO
49,0,0,0,0,0,0,0,0,0.0,2.0,NO
42,0,0,0,0,0,0,0,0,0.0,2.0,NO
42,0,0,0,0,0,0,0,0,0.0,2.0,NO
99,0,0,0,0,0,0,0,0,0.0,2.0,NO
85,0,0,0,0,0,0,0,0,0.0,2.0,NO
57,0,0,0,0,0,0,0,0,0.0,2.0,NO
251,0,0,0,0,0,0,0,0,0.0,2.0,NO
63,0,0,0,0,0,0,0,0,0.0,2.0,NO
72,0,0,0,0,0,0,0,0,0.0,2.0,NO
41,0,0,0,0,0,0,0,0,0.0,2.0,NO
75,0,0,0,0,0,0,0,0,0.0,2.0,NO
101,0,0,0,0,0,0,0,0,0.0,2.0,NO
31,0,0,0,0,0,0,0,0,0.0,2.0,NO
138,0,0,0,0,0,0,0,0,0.0,2.0,NO
165,0,0,0,0,0,0,0,0,0.0,2.0,NO
28,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
112,0,0,0,0,0,0,0,0,0.0,2.0,NO
77,0,0,0,0,0,0,0,0,0.0,2.0,NO
107,0,0,0,0,0,0,0,0,0.0,2.0,NO
37,0,0,0,0,0,0,0,0,0.0,2.0,NO
55,0,0,0,0,0,0,0,0,0.0,2.0,NO
286,0,0,0,0,0,0,0,0,0.0,2.0,NO
524,0,0,0,0,0,0,0,0,0.0,2.0,NO
158,0,0,0,0,0,0,0,0,0.0,2.0,NO
45,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
64,0,0,0,0,0,0,0,0,0.0,2.0,NO
190,0,0,0,0,0,0,0,0,0.0,2.0,NO
43,0,0,0,0,0,0,0,0,0.0,2.0,NO
96,0,0,0,0,0,0,0,0,0.0,2.0,NO
96,0,0,0,0,0,0,0,0,0.0,2.0,NO
66,0,0,0,0,0,0,0,0,0.0,17.25,NO
107,32,2,0,2,16,13,0,0,0.0,17.25,NO
62,62,1,0,1,62,62,62,62,62.0,17.25,NO
63,0,0,0,0,0,0,0,0,0.0,17.25,NO
58,0,0,0,0,0,0,0,0,0.0,17.25,NO
208,44,2,0,2,22,11,0,0,0.0,17.25,NO
42,0,0,0,0,0,0,0,0,0.0,17.25,NO
45,0,0,0,0,0,0,0,0,0.0,17.25,NO
82,0,0,0,0,0,0,0,0,0.0,17.25,NO
31,0,0,0,0,0,0,0,0,0.0,17.25,NO
66,8,1,0,1,4,4,0,0,0.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
109,109,1,0,1,109,109,109,109,109.0,17.25,NO
40,40,1,0,1,40,40,40,40,40.0,17.25,NO
41,41,1,0,1,41,41,41,41,41.0,17.25,NO
71,2,1,0,1,1,1,0,0,0.0,17.25,NO
36,0,0,0,0,0,0,0,0,0.0,17.25,NO
643,422,2,0,2,260,130,98,49,49.0,17.25,NO
245,0,0,0,0,0,0,0,0,0.0,17.25,NO
130,0,0,0,0,0,0,0,0,0.0,17.25,NO
93,0,0,0,0,0,0,0,0,0.0,17.25,NO
36,0,0,0,0,0,0,0,0,0.0,17.25,NO
128,35,3,0,1,20,7,5,6,1.6666666,17.25,NO
36,0,0,0,0,0,0,0,0,0.0,17.25,NO
214,2,1,0,1,1,1,0,0,0.0,17.25,NO
483,145,2,0,1,104,65,63,39,31.5,17.25,NO
611,68,2,0,1,35,27,2,2,1.0,17.25,NO
41,12,1,0,1,10,10,8,8,8.0,17.25,NO
127,127,1,0,1,127,127,127,127,127.0,17.25,NO
54,36,2,0,2,22,11,8,4,4.0,17.25,NO
72,0,0,0,0,0,0,0,0,0.0,17.25,NO
312,56,3,0,3,29,11,2,1,0.6666667,17.25,NO
35,0,0,0,0,0,0,0,0,0.0,17.25,NO
451,75,8,0,1,43,14,11,9,1.375,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
223,0,0,0,0,0,0,0,0,0.0,17.25,NO
102,0,0,0,0,0,0,0,0,0.0,17.25,NO
205,136,2,0,1,52,26,-32,0,-16.0,17.25,NO
116,116,1,0,1,116,116,116,116,116.0,17.25,NO
240,109,5,0,1,57,20,5,10,1.0,17.25,NO
207,32,1,0,1,31,31,30,30,30.0,17.25,NO
66,0,0,0,0,0,0,0,0,0.0,17.25,NO
203,6,2,0,2,4,2,2,1,1.0,17.25,NO
74,0,0,0,0,0,0,0,0,0.0,17.25,NO
97,18,3,0,1,10,4,2,1,0.6666667,17.25,NO
72,0,0,0,0,0,0,0,0,0.0,17.25,NO
75,0,0,0,0,0,0,0,0,0.0,17.25,NO
103,22,1,0,1,18,18,14,14,14.0,17.25,NO
287,68,3,0,3,36,14,4,2,1.3333334,17.25,NO
539,0,0,0,0,0,0,0,0,0.0,17.25,NO
164,50,4,0,1,31,15,12,15,3.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
65,0,0,0,0,0,0,0,0,0.0,17.25,NO
147,20,1,0,1,14,14,8,8,8.0,17.25,NO
143,143,1,0,1,143,143,143,143,143.0,17.25,NO
103,103,1,0,1,103,103,103,103,103.0,17.25,NO
98,0,0,0,0,0,0,0,0,0.0,17.25,NO
75,0,0,0,0,0,0,0,0,0.0,17.25,NO
87,0,0,0,0,0,0,0,0,0.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
27,0,0,0,0,0,0,0,0,0.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
221,71,1,0,1,42,42,13,13,13.0,17.25,NO
102,9,1,0,1,9,9,9,9,9.0,17.25,NO
32,0,0,0,0,0,0,0,0,0.0,17.25,NO
245,66,5,0,2,38,14,10,8,2.0,17.25,NO
94,0,0,0,0,0,0,0,0,0.0,17.25,NO
144,10,1,0,1,5,5,0,0,0.0,17.25,NO
102,0,0,0,0,0,0,0,0,0.0,17.25,NO
72,0,0,0,0,0,0,0,0,0.0,17.25,NO
85,0,0,0,0,0,0,0,0,0.0,17.25,NO
121,0,0,0,0,0,0,0,0,0.0,17.25,NO
318,0,0,0,0,0,0,0,0,0.0,17.25,NO
19,20,1,0,1,20,20,20,20,20.0,17.25,NO
272,0,0,0,0,0,0,0,0,0.0,17.25,NO
32,32,1,0,1,32,32,32,32,32.0,17.25,NO
68,0,0,0,0,0,0,0,0,0.0,17.25,NO
74,0,0,0,0,0,0,0,0,0.0,17.25,NO
193,8,2,0,1,4,3,0,0,0.0,17.25,NO
28,28,1,0,1,28,28,28,28,28.0,17.25,NO
43,0,0,0,0,0,0,0,0,0.0,17.25,NO
87,0,0,0,0,0,0,0,0,0.0,17.25,NO
28,28,1,0,1,28,28,28,28,28.0,17.25,NO
66,22,2,0,1,14,7,6,3,3.0,17.25,NO
28,0,0,0,0,0,0,0,0,0.0,17.25,NO
32,0,0,0,0,0,0,0,0,0.0,17.25,NO
437,5,1,0,1,3,3,1,1,1.0,17.25,NO
144,20,1,0,1,14,14,8,8,8.0,17.25,NO
135,0,0,0,0,0,0,0,0,0.0,17.25,NO
47,6,1,0,1,0,0,-6,0,-6.0,17.25,NO
62,0,0,0,0,0,0,0,0,0.0,17.25,NO
453,2,1,0,1,1,1,0,0,0.0,17.25,NO
29,0,0,0,0,0,0,0,0,0.0,17.25,NO
49,0,0,0,0,0,0,0,0,0.0,17.25,NO
50,0,0,0,0,0,0,0,0,0.0,17.25,NO
143,0,0,0,0,0,0,0,0,0.0,17.25,NO
38,0,0,0,0,0,0,0,0,0.0,17.25,NO
194,8,1,0,1,4,4,0,0,0.0,17.25,NO
85,0,0,0,0,0,0,0,0,0.0,17.25,NO
151,0,0,0,0,0,0,0,0,0.0,17.25,NO
54,18,1,0,1,9,9,0,0,0.0,17.25,NO
95,32,2,0,2,16,8,0,0,0.0,17.25,NO
63,0,0,0,0,0,0,0,0,0.0,17.25,NO
341,341,1,0,1,341,341,341,341,341.0,17.25,NO
46,0,0,0,0,0,0,0,0,0.0,17.25,NO
384,547,7,0,1,277,134,7,19,1.0,17.25,NO
52,0,0,0,0,0,0,0,0,0.0,17.25,NO
291,114,6,0,1,59,28,4,9,0.6666667,17.25,NO
45,45,1,0,1,45,45,45,45,45.0,17.25,NO
52,0,0,0,0,0,0,0,0,0.0,17.25,NO
35,0,0,0,0,0,0,0,0,0.0,17.25,NO
30,0,0,0,0,0,0,0,0,0.0,17.25,NO
56,56,1,0,1,56,56,56,56,56.0,17.25,NO
46,0,0,0,0,0,0,0,0,0.0,17.25,NO
193,37,1,0,1,29,29,21,21,21.0,17.25,NO
171,31,1,0,1,31,31,31,31,31.0,17.25,NO
28,0,0,0,0,0,0,0,0,0.0,17.25,NO
41,41,1,0,1,41,41,41,41,41.0,17.25,NO
151,0,0,0,0,0,0,0,0,0.0,17.25,NO
75,0,0,0,0,0,0,0,0,0.0,17.25,YES
180,9,3,0,1,4,2,-1,0,-0.33333334,17.25,NO
30,30,1,0,1,30,30,30,30,30.0,17.25,NO
445,0,0,0,0,0,0,0,0,0.0,17.25,NO
112,24,1,0,1,11,11,-2,0,-2.0,17.25,NO
215,4,2,0,1,2,1,0,0,0.0,17.25,NO
59,0,0,0,0,0,0,0,0,0.0,17.25,NO
37,37,1,0,1,37,37,37,37,37.0,17.25,NO
101,0,0,0,0,0,0,0,0,0.0,17.25,NO
162,24,2,0,1,9,6,-6,0,-3.0,17.25,NO
94,0,0,0,0,0,0,0,0,0.0,17.25,NO
69,0,0,0,0,0,0,0,0,0.0,17.25,NO
483,44,2,0,2,22,11,0,0,0.0,17.25,NO
117,119,2,0,1,118,118,117,118,58.5,17.25,NO
45,0,0,0,0,0,0,0,0,0.0,17.25,NO
142,102,4,0,1,86,64,70,61,17.5,17.25,NO
99,3,1,0,1,1,1,-1,0,-1.0,17.25,NO
112,0,0,0,0,0,0,0,0,0.0,17.25,NO
264,0,0,0,0,0,0,0,0,0.0,17.25,YES
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
56,2,1,0,1,1,1,0,0,0.0,17.25,NO
46,0,0,0,0,0,0,0,0,0.0,17.25,NO
32,0,0,0,0,0,0,0,0,0.0,17.25,NO
32,0,0,0,0,0,0,0,0,0.0,17.25,NO
66,21,3,0,1,17,11,13,8,4.3333335,17.25,NO
144,10,1,0,1,5,5,0,0,0.0,17.25,NO
33,0,0,0,0,0,0,0,0,0.0,17.25,NO
353,0,0,0,0,0,0,0,0,0.0,17.25,NO
86,2,1,0,1,1,1,0,0,0.0,17.25,NO
79,0,0,0,0,0,0,0,0,0.0,17.25,NO
445,1143,8,0,1,794,370,445,370,55.625,17.25,NO
102,32,3,0,2,11,8,-10,0,-3.3333333,17.25,NO
31,0,0,0,0,0,0,0,0,0.0,17.25,NO
49,0,0,0,0,0,0,0,0,0.0,17.25,NO
49,0,0,0,0,0,0,0,0,0.0,17.25,NO
146,0,0,0,0,0,0,0,0,0.0,17.25,NO
19,0,0,0,0,0,0,0,0,0.0,17.25,NO
41,0,0,0,0,0,0,0,0,0.0,17.25,NO
86,24,2,0,1,12,8,0,0,0.0,17.25,NO
166,30,3,0,1,22,14,14,14,4.6666665,17.25,NO
111,0,0,0,0,0,0,0,0,0.0,17.25,NO
110,0,0,0,0,0,0,0,0,0.0,17.25,NO
83,8,2,0,2,4,2,0,0,0.0,17.25,NO
56,4,2,0,2,2,1,0,0,0.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
199,203,2,0,1,201,199,199,199,99.5,17.25,NO
156,156,1,0,1,156,156,156,156,156.0,17.25,NO
350,378,4,0,1,364,338,350,338,87.5,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
131,135,2,0,1,133,131,131,131,65.5,17.25,NO
100,0,0,0,0,0,0,0,0,0.0,17.25,NO
78,78,1,0,1,78,78,78,78,78.0,17.25,NO
39,0,0,0,0,0,0,0,0,0.0,17.25,NO
94,140,2,0,1,117,91,94,91,47.0,17.25,NO
65,65,1,0,1,65,65,65,65,65.0,17.25,NO
90,0,0,0,0,0,0,0,0,0.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
111,0,0,0,0,0,0,0,0,0.0,17.25,NO
281,65,1,0,1,46,46,27,27,27.0,17.25,NO
74,13,2,0,1,9,5,5,3,2.5,17.25,NO
31,0,0,0,0,0,0,0,0,0.0,17.25,NO
48,0,0,0,0,0,0,0,0,0.0,17.25,NO
40,3,1,0,1,2,2,1,1,1.0,17.25,NO
48,4,2,0,1,2,1,0,0,0.0,17.25,NO
91,0,0,0,0,0,0,0,0,0.0,17.25,NO
191,0,0,0,0,0,0,0,0,0.0,17.25,YES
32,0,0,0,0,0,0,0,0,0.0,17.25,NO
165,16,1,0,1,12,12,8,8,8.0,17.25,NO
40,14,1,0,1,7,7,0,0,0.0,17.25,NO
362,2,1,0,1,1,1,0,0,0.0,17.25,NO
56,56,1,0,1,56,56,56,56,56.0,17.25,NO
38,0,0,0,0,0,0,0,0,0.0,17.25,NO
56,0,0,0,0,0,0,0,0,0.0,17.25,NO
174,0,0,0,0,0,0,0,0,0.0,17.25,NO
187,46,4,0,3,25,11,4,2,1.0,17.25,NO
28,0,0,0,0,0,0,0,0,0.0,17.25,NO
65,0,0,0,0,0,0,0,0,0.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
76,0,0,0,0,0,0,0,0,0.0,17.25,NO
274,67,4,0,1,29,14,-9,12,-2.25,17.25,NO
75,75,1,0,1,75,75,75,75,75.0,17.25,NO
78,44,1,0,1,30,30,16,16,16.0,17.25,NO
113,0,0,0,0,0,0,0,0,0.0,17.25,NO
44,1,1,0,1,1,1,1,1,1.0,17.25,NO
46,0,0,0,0,0,0,0,0,0.0,17.25,NO
695,1706,5,0,2,1484,567,1262,567,252.4,17.25,NO
40,40,1,0,1,40,40,40,40,40.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
64,0,0,0,0,0,0,0,0,0.0,17.25,NO
45,0,0,0,0,0,0,0,0,0.0,17.25,NO
19,0,0,0,0,0,0,0,0,0.0,17.25,NO
28,0,0,0,0,0,0,0,0,0.0,17.25,NO
66,8,2,0,2,4,2,0,0,0.0,17.25,NO
32,0,0,0,0,0,0,0,0,0.0,17.25,NO
78,0,0,0,0,0,0,0,0,0.0,17.25,NO
668,907,9,0,1,353,249,-201,145,-22.333334,17.25,NO
193,79,2,0,2,28,16,-23,0,-11.5,17.25,NO
132,0,0,0,0,0,0,0,0,0.0,17.25,NO
75,75,1,0,1,75,75,75,75,75.0,17.25,NO
32,0,0,0,0,0,0,0,0,0.0,17.25,NO
37,0,0,0,0,0,0,0,0,0.0,17.25,NO
19,0,0,0,0,0,0,0,0,0.0,17.25,NO
31,0,0,0,0,0,0,0,0,0.0,17.25,NO
195,34,3,0,1,19,17,4,4,1.3333334,17.25,NO
37,0,0,0,0,0,0,0,0,0.0,17.25,NO
84,243,5,0,2,65,15,-113,1,-22.6,17.25,NO
92,4,1,0,1,2,2,0,0,0.0,17.25,NO
31,0,0,0,0,0,0,0,0,0.0,17.25,NO
588,70,4,0,3,36,15,2,2,0.5,17.25,NO
70,24,2,0,1,12,12,0,5,0.0,17.25,NO
103,28,2,0,1,10,5,-8,0,-4.0,17.25,NO
57,0,0,0,0,0,0,0,0,0.0,17.25,NO
57,5,1,0,1,4,4,3,3,3.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
527,397,11,0,1,260,99,123,47,11.181818,17.25,NO
210,26,1,0,1,13,13,0,0,0.0,17.25,NO
271,271,1,0,1,271,271,271,271,271.0,17.25,NO
359,193,5,0,1,98,35,3,24,0.6,17.25,NO
59,4,2,0,1,2,1,0,0,0.0,17.25,NO
72,0,0,0,0,0,0,0,0,0.0,17.25,NO
265,11,1,0,1,4,4,-3,0,-3.0,17.25,NO
155,11,3,0,2,6,2,1,1,0.33333334,17.25,NO
44,0,0,0,0,0,0,0,0,0.0,17.25,NO
31,31,1,0,1,31,31,31,31,31.0,17.25,NO
305,0,0,0,0,0,0,0,0,0.0,17.25,NO
67,0,0,0,0,0,0,0,0,0.0,17.25,NO
33,0,0,0,0,0,0,0,0,0.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
29,0,0,0,0,0,0,0,0,0.0,17.25,NO
69,62,3,0,1,31,27,0,0,0.0,17.25,NO
32,0,0,0,0,0,0,0,0,0.0,17.25,NO
180,0,0,0,0,0,0,0,0,0.0,17.25,NO
323,4,1,0,1,2,2,0,0,0.0,17.25,NO
36,0,0,0,0,0,0,0,0,0.0,17.25,NO
273,2,1,0,1,1,1,0,0,0.0,17.25,NO
53,53,1,0,1,53,53,53,53,53.0,17.25,NO
351,28,2,0,2,11,9,-6,0,-3.0,17.25,NO
201,0,0,0,0,0,0,0,0,0.0,17.25,NO
101,9,1,0,1,7,7,5,5,5.0,17.25,NO
90,0,0,0,0,0,0,0,0,0.0,17.25,NO
84,0,0,0,0,0,0,0,0,0.0,17.25,NO
68,0,0,0,0,0,0,0,0,0.0,17.25,NO
99,15,2,0,1,6,3,-3,0,-1.5,17.25,NO
183,2,1,0,1,1,1,0,0,0.0,17.25,NO
254,112,8,0,1,61,24,10,16,1.25,17.25,NO
41,0,0,0,0,0,0,0,0,0.0,17.25,NO
27,0,0,0,0,0,0,0,0,0.0,17.25,NO
49,0,0,0,0,0,0,0,0,0.0,17.25,NO
145,0,0,0,0,0,0,0,0,0.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
195,14,2,0,2,7,6,0,0,0.0,17.25,NO
67,6,1,0,1,3,3,0,0,0.0,17.25,NO
69,0,0,0,0,0,0,0,0,0.0,17.25,NO
66,0,0,0,0,0,0,0,0,0.0,17.25,NO
45,0,0,0,0,0,0,0,0,0.0,17.25,NO
462,39,3,0,1,20,8,1,1,0.33333334,17.25,NO
104,0,0,0,0,0,0,0,0,0.0,17.25,NO
72,0,0,0,0,0,0,0,0,0.0,17.25,NO
41,41,1,0,1,41,41,41,41,41.0,17.25,NO
26,26,1,0,1,26,26,26,26,26.0,17.25,NO
68,0,0,0,0,0,0,0,0,0.0,17.25,NO
101,0,0,0,0,0,0,0,0,0.0,17.25,NO
88,0,0,0,0,0,0,0,0,0.0,17.25,NO
38,0,0,0,0,0,0,0,0,0.0,17.25,NO
133,1,1,0,1,0,0,-1,0,-1.0,17.25,NO
63,0,0,0,0,0,0,0,0,0.0,17.25,NO
105,121,2,0,1,113,82,105,82,52.5,17.25,NO
136,0,0,0,0,0,0,0,0,0.0,17.25,NO
34,0,0,0,0,0,0,0,0,0.0,17.25,NO
29,0,0,0,0,0,0,0,0,0.0,17.25,NO
74,6,1,0,1,4,4,2,2,2.0,17.25,NO
59,0,0,0,0,0,0,0,0,0.0,17.25,NO
43,0,0,0,0,0,0,0,0,0.0,17.25,NO
94,4,1,0,1,2,2,0,0,0.0,17.25,NO
56,56,1,0,1,56,56,56,56,56.0,17.25,NO
50,0,0,0,0,0,0,0,0,0.0,17.25,NO
271,64,3,0,3,34,14,4,2,1.3333334,17.25,NO
125,24,1,0,1,12,12,0,0,0.0,17.25,NO
335,46,3,0,3,24,10,2,1,0.6666667,17.25,NO
39,0,0,0,0,0,0,0,0,0.0,17.25,NO
70,78,3,0,2,74,70,70,70,23.333334,17.25,NO
144,0,0,0,0,0,0,0,0,0.0,17.25,NO
856,52,2,0,2,26,13,0,0,0.0,17.25,NO
188,82,3,0,1,50,45,18,20,6.0,17.25,NO
69,0,0,0,0,0,0,0,0,0.0,17.25,NO
34,0,0,0,0,0,0,0,0,0.0,17.25,NO
72,0,0,0,0,0,0,0,0,0.0,17.25,NO
81,20,2,0,2,14,7,8,4,4.0,17.25,NO
33,0,0,0,0,0,0,0,0,0.0,17.25,NO
57,0,0,0,0,0,0,0,0,0.0,17.25,NO
64,0,0,0,0,0,0,0,0,0.0,17.25,NO
26,0,0,0,0,0,0,0,0,0.0,17.25,NO
112,0,0,0,0,0,0,0,0,0.0,17.25,NO
742,709,7,0,2,348,148,-13,12,-1.8571428,17.25,NO
57,0,0,0,0,0,0,0,0,0.0,17.25,NO
180,19,1,0,1,9,9,-1,0,-1.0,17.25,NO
92,0,0,0,0,0,0,0,0,0.0,17.25,NO
576,214,6,0,3,133,53,52,42,8.666667,17.25,NO
175,0,0,0,0,0,0,0,0,0.0,17.25,NO
46,46,1,0,1,46,46,46,46,46.0,17.25,NO
94,12,2,0,1,6,4,0,0,0.0,17.25,NO
119,49,3,0,1,35,20,21,20,7.0,17.25,NO
111,0,0,0,0,0,0,0,0,0.0,17.25,NO
306,0,0,0,0,0,0,0,0,0.0,17.25,NO
49,0,0,0,0,0,0,0,0,0.0,17.25,NO
57,0,0,0,0,0,0,0,0,0.0,17.25,NO
554,181,5,0,1,85,36,-11,4,-2.2,17.25,NO
181,32,1,0,1,0,0,-32,0,-32.0,17.25,NO
133,207,3,0,1,170,131,133,131,44.333332,17.25,NO
49,10,1,0,1,7,7,4,4,4.0,17.25,NO
26,26,1,0,1,26,26,26,26,26.0,17.25,NO
180,55,3,0,1,7,3,-41,0,-13.666667,17.25,NO
122,11,1,0,1,6,6,1,1,1.0,17.25,NO
69,30,2,0,2,16,8,2,1,1.0,17.25,NO
66,90,3,0,1,78,63,66,63,22.0,17.25,NO
47,0,0,0,0,0,0,0,0,0.0,17.25,NO
31,0,0,0,0,0,0,0,0,0.0,17.25,NO
629,258,4,0,1,243,135,228,135,57.0,17.25,NO
239,239,1,0,1,239,239,239,239,239.0,17.25,NO
71,0,0,0,0,0,0,0,0,0.0,17.25,NO
39,4,1,0,1,2,2,0,0,0.0,17.25,NO
85,14,2,0,2,10,5,6,3,3.0,17.25,NO
38,0,0,0,0,0,0,0,0,0.0,17.25,NO
705,40,2,0,2,20,10,0,0,0.0,17.25,NO
40,0,0,0,0,0,0,0,0,0.0,17.25,NO
91,0,0,0,0,0,0,0,0,0.0,17.25,NO
56,8,2,0,1,0,0,-8,0,-4.0,17.25,NO
106,38,2,0,2,18,9,-2,0,-1.0,17.25,NO
72,2,1,0,1,1,1,0,0,0.0,17.25,NO
110,42,1,0,1,15,15,-12,0,-12.0,17.25,NO
674,716,3,0,1,695,666,674,666,224.66667,17.25,NO
224,4,1,0,1,2,2,0,0,0.0,17.25,YES
51,0,0,0,0,0,0,0,0,0.0,17.25,NO
27,0,0,0,0,0,0,0,0,0.0,17.25,NO
169,0,0,0,0,0,0,0,0,0.0,17.25,NO
30,0,0,0,0,0,0,0,0,0.0,17.25,NO
47,0,0,0,0,0,0,0,0,0.0,17.25,NO
32,0,0,0,0,0,0,0,0,0.0,17.25,NO
73,0,0,0,0,0,0,0,0,0.0,17.25,NO
41,9,1,0,1,3,3,-3,0,-3.0,17.25,NO
214,0,0,0,0,0,0,0,0,0.0,17.25,NO
41,0,0,0,0,0,0,0,0,0.0,17.25,NO
115,2,1,0,1,1,1,0,0,0.0,17.25,NO
244,8,2,0,1,4,3,0,0,0.0,17.25,NO
154,26,3,0,2,18,8,10,5,3.3333333,17.25,NO
153,0,0,0,0,0,0,0,0,0.0,17.25,NO
92,24,2,0,2,14,7,4,2,2.0,17.25,NO
35,35,1,0,1,35,35,35,35,35.0,17.25,NO
93,4,2,0,2,2,1,0,0,0.0,17.25,NO
43,0,0,0,0,0,0,0,0,0.0,17.25,NO
42,0,0,0,0,0,0,0,0,0.0,17.25,NO
78,0,0,0,0,0,0,0,0,0.0,17.25,NO
82,0,0,0,0,0,0,0,0,0.0,17.25,NO
156,103,3,0,1,60,44,17,43,5.6666665,17.25,NO
48,4,2,0,2,2,1,0,0,0.0,17.25,NO
168,18,1,0,1,6,6,-6,0,-6.0,17.25,NO
135,135,1,0,1,135,135,135,135,135.0,17.25,NO
148,27,2,0,1,10,9,-7,0,-3.5,17.25,NO
71,0,0,0,0,0,0,0,0,0.0,17.25,NO
298,42,2,0,1,32,22,22,22,11.0,17.25,NO
47,5,1,0,1,5,5,5,5,5.0,17.25,NO
90,0,0,0,0,0,0,0,0,0.0,17.25,NO
36,0,0,0,0,0,0,0,0,0.0,17.25,NO
139,0,0,0,0,0,0,0,0,0.0,17.25,NO
114,20,2,0,1,15,10,10,10,5.0,17.25,NO
120,84,5,0,1,59,54,34,38,6.8,17.25,NO
48,0,0,0,0,0,0,0,0,0.0,17.25,NO
89,0,0,0,0,0,0,0,0,0.0,17.25,NO
205,229,2,0,1,217,209,205,209,102.5,17.25,NO
34,0,0,0,0,0,0,0,0,0.0,17.25,NO
65,0,0,0,0,0,0,0,0,0.0,17.25,NO
32,0,0,0,0,0,0,0,0,0.0,17.25,NO
75,0,0,0,0,0,0,0,0,0.0,17.25,NO
34,0,0,0,0,0,0,0,0,0.0,17.25,NO
35,0,0,0,0,0,0,0,0,0.0,17.25,NO
409,537,9,0,2,473,300,409,300,45.444443,17.25,NO
84,84,1,0,1,84,84,84,84,84.0,17.25,NO
63,63,1,0,1,63,63,63,63,63.0,17.25,NO
34,0,0,0,0,0,0,0,0,0.0,17.25,NO
139,22,2,0,1,12,6,2,1,1.0,17.25,NO
161,163,2,0,1,162,155,161,155,80.5,17.25,NO
168,0,0,0,0,0,0,0,0,0.0,17.25,NO
52,81,1,0,1,7,7,-67,0,-67.0,17.25,NO
227,66,1,0,1,44,44,22,22,22.0,17.25,NO
183,0,0,0,0,0,0,0,0,0.0,17.25,NO
19,0,0,0,0,0,0,0,0,0.0,17.25,NO
565,565,1,0,1,565,565,565,565,565.0,17.25,NO
34,0,0,0,0,0,0,0,0,0.0,17.25,NO
156,65,2,0,1,39,36,13,12,6.5,17.25,NO
62,0,0,0,0,0,0,0,0,0.0,17.25,NO
80,0,0,0,0,0,0,0,0,0.0,17.25,NO
179,110,4,0,2,58,20,6,2,1.5,17.25,NO
75,0,0,0,0,0,0,0,0,0.0,17.25,NO
32,0,0,0,0,0,0,0,0,0.0,17.25,NO
72,6,1,0,1,4,4,2,2,2.0,17.25,NO
53,0,0,0,0,0,0,0,0,0.0,17.25,NO
186,30,4,0,1,16,12,2,2,0.5,17.25,NO
71,9,2,0,1,5,3,1,1,0.5,17.25,NO
226,0,0,0,0,0,0,0,0,0.0,17.25,NO
42,42,1,0,1,42,42,42,42,42.0,17.25,NO
72,1,1,0,1,1,1,1,1,1.0,17.25,NO
281,22,2,0,2,12,6,2,1,1.0,17.25,NO
98,117,3,0,2,107,99,97,99,32.333332,17.25,NO
185,193,3,0,2,189,185,185,185,61.666668,17.25,NO
